"Plot Title: 100CM-190426"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Button Down (LGR S/N: 2247367)","Button Up (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
1,04/26/19 11:49:13 AM,17.23,Logged,,,,,
2,04/26/19 11:49:14 AM,17.23,,,,,,
3,04/26/19 11:49:15 AM,17.23,,,,,,
4,04/26/19 11:49:16 AM,17.23,,,,,,
5,04/26/19 11:49:17 AM,17.23,,,,,,
6,04/26/19 11:49:18 AM,17.23,,,,,,
7,04/26/19 11:49:19 AM,17.23,,,,,,
8,04/26/19 11:49:20 AM,17.23,,,,,,
9,04/26/19 11:49:21 AM,17.23,,,,,,
10,04/26/19 11:49:22 AM,17.23,,,,,,
11,04/26/19 11:49:23 AM,17.23,,,,,,
12,04/26/19 11:49:24 AM,17.23,,,,,,
13,04/26/19 11:49:25 AM,17.23,,,,,,
14,04/26/19 11:49:26 AM,17.23,,,,,,
15,04/26/19 11:49:27 AM,17.23,,,,,,
16,04/26/19 11:49:28 AM,17.23,,,,,,
17,04/26/19 11:49:29 AM,17.23,,,,,,
18,04/26/19 11:49:30 AM,17.23,,,,,,
19,04/26/19 11:49:31 AM,17.23,,,,,,
20,04/26/19 11:49:32 AM,17.23,,,,,,
21,04/26/19 11:49:33 AM,17.23,,,,,,
22,04/26/19 11:49:34 AM,17.23,,,,,,
23,04/26/19 11:49:35 AM,17.23,,,,,,
24,04/26/19 11:49:36 AM,17.23,,,,,,
25,04/26/19 11:49:37 AM,17.23,,,,,,
26,04/26/19 11:49:38 AM,17.23,,,,,,
27,04/26/19 11:49:39 AM,17.23,,,,,,
28,04/26/19 11:49:40 AM,17.23,,,,,,
29,04/26/19 11:49:41 AM,17.23,,,,,,
30,04/26/19 11:49:42 AM,17.23,,,,,,
31,04/26/19 11:49:43 AM,17.23,,,,,,
32,04/26/19 11:49:44 AM,17.23,,,,,,
33,04/26/19 11:49:45 AM,17.23,,,,,,
34,04/26/19 11:49:46 AM,17.23,,,,,,
35,04/26/19 11:49:47 AM,17.23,,,,,,
36,04/26/19 11:49:48 AM,17.23,,,,,,
37,04/26/19 11:49:49 AM,17.23,,,,,,
38,04/26/19 11:49:50 AM,17.23,,,,,,
39,04/26/19 11:49:51 AM,17.23,,,,,,
40,04/26/19 11:49:52 AM,17.23,,,,,,
41,04/26/19 11:49:53 AM,17.23,,,,,,
42,04/26/19 11:49:54 AM,17.23,,,,,,
43,04/26/19 11:49:55 AM,17.23,,,,,,
44,04/26/19 11:49:56 AM,17.23,,,,,,
45,04/26/19 11:49:57 AM,17.23,,,,,,
46,04/26/19 11:49:58 AM,17.23,,,,,,
47,04/26/19 11:49:59 AM,17.23,,,,,,
48,04/26/19 11:50:00 AM,17.23,,,,,,
49,04/26/19 11:50:01 AM,17.23,,,,,,
50,04/26/19 11:50:02 AM,17.23,,,,,,
51,04/26/19 11:50:03 AM,17.23,,,,,,
52,04/26/19 11:50:04 AM,17.23,,,,,,
53,04/26/19 11:50:05 AM,17.23,,,,,,
54,04/26/19 11:50:06 AM,17.23,,,,,,
55,04/26/19 11:50:07 AM,17.23,,,,,,
56,04/26/19 11:50:08 AM,17.23,,,,,,
57,04/26/19 11:50:09 AM,17.23,,,,,,
58,04/26/19 11:50:10 AM,17.23,,Logged,,,,
59,04/26/19 11:50:11 AM,17.23,,,,,,
60,04/26/19 11:50:12 AM,17.23,,,,,,
61,04/26/19 11:50:13 AM,17.23,,,Logged,,,
62,04/26/19 11:50:14 AM,17.23,,,,,,
63,04/26/19 11:50:15 AM,17.23,,,,,,
