"Plot Title: 100CM-190419"
"#","Date Time, GMT-05:00","K-Type, °C (LGR S/N: 2247367, SEN S/N: 2247367)","Started (LGR S/N: 2247367)","Host Connected (LGR S/N: 2247367)","Stopped (LGR S/N: 2247367)","End Of File (LGR S/N: 2247367)"
1,04/19/19 11:24:00 AM,14.86,Logged,,,
2,04/19/19 11:24:01 AM,14.53,,,,
3,04/19/19 11:24:02 AM,14.86,,,,
4,04/19/19 11:24:03 AM,14.53,,,,
5,04/19/19 11:24:04 AM,14.53,,,,
6,04/19/19 11:24:05 AM,14.86,,,,
7,04/19/19 11:24:06 AM,14.53,,,,
8,04/19/19 11:24:07 AM,14.53,,,,
9,04/19/19 11:24:08 AM,14.86,,,,
10,04/19/19 11:24:09 AM,14.53,,,,
11,04/19/19 11:24:10 AM,14.86,,,,
12,04/19/19 11:24:11 AM,14.53,,,,
13,04/19/19 11:24:12 AM,14.53,,,,
14,04/19/19 11:24:13 AM,14.53,,,,
15,04/19/19 11:24:14 AM,14.86,,,,
16,04/19/19 11:24:15 AM,14.53,,,,
17,04/19/19 11:24:16 AM,14.53,,,,
18,04/19/19 11:24:17 AM,14.53,,,,
19,04/19/19 11:24:18 AM,14.53,,,,
20,04/19/19 11:24:19 AM,14.53,,,,
21,04/19/19 11:24:20 AM,14.53,,,,
22,04/19/19 11:24:21 AM,14.86,,,,
23,04/19/19 11:24:22 AM,14.53,,,,
24,04/19/19 11:24:23 AM,14.53,,,,
25,04/19/19 11:24:24 AM,14.53,,,,
26,04/19/19 11:24:25 AM,14.86,,,,
27,04/19/19 11:24:26 AM,14.86,,,,
28,04/19/19 11:24:27 AM,14.53,,,,
29,04/19/19 11:24:28 AM,14.86,,,,
30,04/19/19 11:24:29 AM,14.53,,,,
31,04/19/19 11:24:30 AM,14.53,,,,
32,04/19/19 11:24:31 AM,14.86,,,,
33,04/19/19 11:24:32 AM,14.53,,,,
34,04/19/19 11:24:33 AM,14.53,,,,
35,04/19/19 11:24:34 AM,14.53,,,,
36,04/19/19 11:24:35 AM,14.53,,,,
37,04/19/19 11:24:36 AM,14.53,,,,
38,04/19/19 11:24:37 AM,14.86,,,,
39,04/19/19 11:24:38 AM,14.86,,,,
40,04/19/19 11:24:39 AM,14.86,,,,
41,04/19/19 11:24:40 AM,14.53,,,,
42,04/19/19 11:24:41 AM,14.86,,,,
43,04/19/19 11:24:42 AM,14.53,,,,
44,04/19/19 11:24:43 AM,14.53,,,,
45,04/19/19 11:24:44 AM,14.86,,,,
46,04/19/19 11:24:45 AM,14.53,,,,
47,04/19/19 11:24:46 AM,14.53,,,,
48,04/19/19 11:24:47 AM,14.53,,,,
49,04/19/19 11:24:48 AM,14.53,,,,
50,04/19/19 11:24:49 AM,14.53,,,,
51,04/19/19 11:24:50 AM,14.86,,,,
52,04/19/19 11:24:51 AM,14.86,,,,
53,04/19/19 11:24:52 AM,14.86,,,,
54,04/19/19 11:24:53 AM,14.86,,,,
55,04/19/19 11:24:54 AM,14.53,,,,
56,04/19/19 11:24:55 AM,14.86,,,,
57,04/19/19 11:24:56 AM,14.53,,,,
58,04/19/19 11:24:57 AM,14.86,,,,
59,04/19/19 11:24:58 AM,14.53,,,,
60,04/19/19 11:24:59 AM,14.86,,,,
61,04/19/19 11:25:00 AM,14.86,,,,
62,04/19/19 11:25:01 AM,14.86,,,,
63,04/19/19 11:25:02 AM,14.86,,,,
64,04/19/19 11:25:03 AM,14.86,,,,
65,04/19/19 11:25:04 AM,14.86,,,,
66,04/19/19 11:25:05 AM,14.86,,,,
67,04/19/19 11:25:06 AM,14.86,,,,
68,04/19/19 11:25:07 AM,14.86,,,,
69,04/19/19 11:25:08 AM,14.86,,,,
70,04/19/19 11:25:09 AM,14.53,,,,
71,04/19/19 11:25:10 AM,14.86,,,,
72,04/19/19 11:25:11 AM,14.86,,,,
73,04/19/19 11:25:12 AM,14.86,,,,
74,04/19/19 11:25:13 AM,14.86,,,,
75,04/19/19 11:25:14 AM,14.86,,,,
76,04/19/19 11:25:15 AM,14.86,,,,
77,04/19/19 11:25:16 AM,14.86,,,,
78,04/19/19 11:25:17 AM,14.86,,,,
79,04/19/19 11:25:18 AM,14.86,,,,
80,04/19/19 11:25:19 AM,14.86,,,,
81,04/19/19 11:25:20 AM,14.86,,,,
82,04/19/19 11:25:21 AM,14.86,,,,
83,04/19/19 11:25:22 AM,14.86,,,,
84,04/19/19 11:25:23 AM,14.86,,,,
85,04/19/19 11:25:24 AM,14.86,,,,
86,04/19/19 11:25:25 AM,14.86,,,,
87,04/19/19 11:25:26 AM,14.86,,,,
88,04/19/19 11:25:27 AM,14.86,,,,
89,04/19/19 11:25:28 AM,14.86,,,,
90,04/19/19 11:25:29 AM,14.86,,,,
91,04/19/19 11:25:30 AM,14.86,,,,
92,04/19/19 11:25:31 AM,14.86,,,,
93,04/19/19 11:25:32 AM,14.86,,,,
94,04/19/19 11:25:33 AM,14.53,,,,
95,04/19/19 11:25:34 AM,14.86,,,,
96,04/19/19 11:25:35 AM,14.86,,,,
97,04/19/19 11:25:36 AM,14.53,,,,
98,04/19/19 11:25:37 AM,14.86,,,,
99,04/19/19 11:25:38 AM,14.86,,,,
100,04/19/19 11:25:39 AM,14.86,,,,
101,04/19/19 11:25:40 AM,14.86,,,,
102,04/19/19 11:25:41 AM,14.86,,,,
103,04/19/19 11:25:42 AM,14.86,,,,
104,04/19/19 11:25:43 AM,14.86,,,,
105,04/19/19 11:25:44 AM,14.86,,,,
106,04/19/19 11:25:45 AM,14.86,,,,
107,04/19/19 11:25:46 AM,14.86,,,,
108,04/19/19 11:25:47 AM,14.86,,,,
109,04/19/19 11:25:48 AM,14.86,,,,
110,04/19/19 11:25:49 AM,14.86,,,,
111,04/19/19 11:25:50 AM,14.86,,,,
112,04/19/19 11:25:51 AM,14.86,,,,
113,04/19/19 11:25:52 AM,14.86,,,,
114,04/19/19 11:25:53 AM,14.86,,,,
115,04/19/19 11:25:54 AM,14.86,,,,
116,04/19/19 11:25:55 AM,14.86,,,,
117,04/19/19 11:25:56 AM,14.86,,,,
118,04/19/19 11:25:57 AM,14.86,,,,
119,04/19/19 11:25:58 AM,14.86,,,,
120,04/19/19 11:25:59 AM,14.86,,,,
121,04/19/19 11:26:00 AM,14.86,,,,
122,04/19/19 11:26:01 AM,14.86,,,,
123,04/19/19 11:26:02 AM,14.86,,,,
124,04/19/19 11:26:03 AM,14.86,,,,
125,04/19/19 11:26:04 AM,14.86,,,,
126,04/19/19 11:26:05 AM,14.86,,,,
127,04/19/19 11:26:06 AM,14.86,,,,
128,04/19/19 11:26:07 AM,14.86,,,,
129,04/19/19 11:26:08 AM,14.86,,,,
130,04/19/19 11:26:09 AM,14.86,,,,
131,04/19/19 11:26:10 AM,14.86,,,,
132,04/19/19 11:26:11 AM,14.86,,,,
133,04/19/19 11:26:12 AM,14.86,,,,
